t_date,t_state_code,t_site_code,not,vot
02-04-2022,LDK,LDK,6,53091000
02-04-2022,MAH,MAH,107,327475980
02-04-2022,MAN,MAN,1,11386083
02-04-2022,MP,MP,266,1395123212
02-04-2022,NAG,NAG,2,0
02-04-2022,NTPC,NTPC,45,4908190
02-04-2022,ODI,ODI,32,1096848958
02-04-2022,PB,PB,15,61050606
02-04-2022,PMGSY,PMGSY,9,685883784
02-04-2022,RAJ,RAJ,142,518095362
02-04-2022,TN,TN,60,257758730
02-04-2022,TRP,TRP,29,257089041
02-04-2022,UK,UK,9,68297000
02-04-2022,UP,UP,502,3206381779
02-04-2022,WB,WB,76,112194569
03-04-2022,ASM,ASM,14,125116572
03-04-2022,CIL,CIL,11,20663123
03-04-2022,DND,DND,1,5475000
03-04-2022,EPROCURE,EPROCURE,7,10687741
03-04-2022,EPROCURE,ETENDER,1,11000000
03-04-2022,EPROCURE,MOD,11,24727180
03-04-2022,HP,HP,18,140752936
03-04-2022,HRY,HRY,20,187109270
03-04-2022,IOCL,IOCL,2,5178456
03-04-2022,JHR,JHR,10,40097137
03-04-2022,JNK,JNK,30,28526000
03-04-2022,KER,KER,6,4945280
03-04-2022,LDK,LDK,2,121549000
03-04-2022,MAH,MAH,64,349916621
03-04-2022,MP,MP,37,2542596503
03-04-2022,NTPC,NTPC,1,0
03-04-2022,ODI,ODI,11,13745573
03-04-2022,PB,PB,2,1894000
03-04-2022,PMGSY,PMGSY,39,2482062200
03-04-2022,RAJ,RAJ,77,302420303
03-04-2022,TN,TN,7,80148000
03-04-2022,UK,UK,15,131926000
03-04-2022,UP,UP,365,683313242
03-04-2022,WB,WB,17,78846493
04-04-2022,ANI,ANI,6,36907883
04-04-2022,ASM,ASM,37,1716715168
04-04-2022,BHEL,BHEL,55,33228895
04-04-2022,CHD,CHD,42,368304088
04-04-2022,CIL,CIL,31,214286298
04-04-2022,CPCL,CPCL,8,0
04-04-2022,DEFPSU,DEFPSU,10,37000000
04-04-2022,DEL,DEL,64,810534662
04-04-2022,DNH,DNH,7,103488592
04-04-2022,EPROCURE,EPROCURE,171,9304317539
04-04-2022,EPROCURE,ETENDER,90,17736020508
04-04-2022,EPROCURE,MOD,157,473014286
04-04-2022,GOA,GOA,8,10018773
04-04-2022,HP,HP,74,587806962
04-04-2022,HRY,HRY,141,586239971
04-04-2022,IOCL,IOCL,32,429329298
04-04-2022,JHR,JHR,32,70158127
04-04-2022,JNK,JNK,125,319799085
04-04-2022,KER,KER,129,428642443
04-04-2022,LDK,LDK,2,80599000
04-04-2022,MAH,MAH,481,4065836884
04-04-2022,MAN,MAN,1,3278170
04-04-2022,MP,MP,192,3981611150
04-04-2022,NTPC,NTPC,68,1672830
04-04-2022,ODI,ODI,165,894742689
04-04-2022,PB,PB,63,72954781
04-04-2022,PMGSY,PMGSY,70,2957533907
04-04-2022,PONDY,PONDY,24,58934794
04-04-2022,RAJ,RAJ,190,1958108715
04-04-2022,TN,TN,76,935380539
04-04-2022,TRP,TRP,16,110355933
04-04-2022,UK,UK,50,4497140231
04-04-2022,UP,UP,544,1478201931
04-04-2022,WB,WB,266,1015316199
05-04-2022,ANI,ANI,14,18417181
05-04-2022,ARN,ARN,1,91641000
05-04-2022,ASM,ASM,12,112678748
05-04-2022,BHEL,BHEL,47,238350881
05-04-2022,CHD,CHD,31,238735287
05-04-2022,CIL,CIL,60,232876433
05-04-2022,DEFPSU,DEFPSU,14,1787180
05-04-2022,DEL,DEL,62,460661232
05-04-2022,DNH,DNH,2,52307197
05-04-2022,EPROCURE,EPROCURE,231,9632383849
05-04-2022,EPROCURE,ETENDER,108,7948190327
05-04-2022,EPROCURE,MOD,244,1346927802
05-04-2022,GOA,GOA,16,24254138
05-04-2022,HP,HP,110,529273926
05-04-2022,HRY,HRY,205,3178678970
05-04-2022,IOCL,IOCL,55,3504702448
05-04-2022,JHR,JHR,43,932438057
05-04-2022,JNK,JNK,160,692328242
05-04-2022,KER,KER,187,1314302280
05-04-2022,LDK,LDK,3,17465000
05-04-2022,MAH,MAH,760,12491253345
05-04-2022,MAN,MAN,2,10000000
05-04-2022,MP,MP,219,1597803046
05-04-2022,NAG,NAG,6,0
05-04-2022,NTPC,NTPC,65,838010
05-04-2022,ODI,ODI,114,1328213255
05-04-2022,PB,PB,117,463723494
05-04-2022,PMGSY,PMGSY,38,856365830
05-04-2022,PONDY,PONDY,6,60584000
05-04-2022,RAJ,RAJ,222,1003407760
05-04-2022,TN,TN,143,1636451653
05-04-2022,TRP,TRP,32,95792706
05-04-2022,UK,UK,55,462637906
05-04-2022,UP,UP,538,2224775466
05-04-2022,UTL,UTL,1,308704794
05-04-2022,WB,WB,442,1563901297
06-04-2022,ANI,ANI,7,2413566
06-04-2022,ARN,ARN,1,14783000
06-04-2022,ASM,ASM,11,291592885
06-04-2022,BHEL,BHEL,44,57705502
06-04-2022,CHD,CHD,33,75005046
06-04-2022,CIL,CIL,42,205889754
06-04-2022,DEFPSU,DEFPSU,14,19131873
06-04-2022,DEL,DEL,53,863269301
06-04-2022,DND,DND,1,0
06-04-2022,DNH,DNH,1,33428690
06-04-2022,EPROCURE,EPROCURE,236,9837278016
06-04-2022,EPROCURE,ETENDER,130,4885550349
06-04-2022,EPROCURE,MOD,166,1289054892
06-04-2022,GOA,GOA,50,82934720
06-04-2022,HP,HP,107,498816554
06-04-2022,HRY,HRY,268,2775472274
06-04-2022,IOCL,IOCL,53,1133873990
06-04-2022,JHR,JHR,39,2669905415
06-04-2022,JNK,JNK,211,669753300
06-04-2022,KER,KER,184,1587193087
06-04-2022,LDK,LDK,20,136421000
06-04-2022,MAH,MAH,627,2027018345
06-04-2022,MAN,MAN,2,7695000
06-04-2022,MEG,MEG,1,368900000
06-04-2022,MP,MP,286,4097686717
06-04-2022,NTPC,NTPC,46,3890184
06-04-2022,ODI,ODI,57,736719822
06-04-2022,PB,PB,106,281145864
06-04-2022,PMGSY,PMGSY,13,651961196
06-04-2022,PONDY,PONDY,8,12787931
06-04-2022,RAJ,RAJ,333,2969184392
06-04-2022,TN,TN,76,268842978
06-04-2022,TRP,TRP,35,242902885
06-04-2022,UK,UK,66,927768092
06-04-2022,UP,UP,620,2242944727
06-04-2022,UTL,UTL,3,6422956
06-04-2022,WB,WB,527,1270619969
07-04-2022,ANI,ANI,5,1603681
07-04-2022,ASM,ASM,39,547344276
07-04-2022,BHEL,BHEL,57,883024836
07-04-2022,CHD,CHD,19,713722687
07-04-2022,CIL,CIL,65,322109993
07-04-2022,CPCL,CPCL,1,0
07-04-2022,DEFPSU,DEFPSU,8,21230000
07-04-2022,DEL,DEL,72,589539022
07-04-2022,DND,DND,6,526717444
07-04-2022,EPROCURE,EPROCURE,240,8786393728
07-04-2022,EPROCURE,ETENDER,109,11470105463
07-04-2022,EPROCURE,MOD,227,644726733
07-04-2022,GOA,GOA,29,287685933
07-04-2022,HP,HP,89,1015050799
07-04-2022,HRY,HRY,242,1971330229
07-04-2022,IOCL,IOCL,33,689215882
07-04-2022,JHR,JHR,49,9113561265
07-04-2022,JNK,JNK,98,411720502
07-04-2022,KER,KER,208,1318938716
07-04-2022,LDK,LDK,9,61082001
07-04-2022,MAH,MAH,651,3644751941
07-04-2022,MAN,MAN,1,100140355
07-04-2022,MP,MP,222,9270392489
07-04-2022,NTPC,NTPC,55,464797
07-04-2022,ODI,ODI,115,2847358372
07-04-2022,PB,PB,114,483173977
07-04-2022,PMGSY,PMGSY,25,1467325543
07-04-2022,PONDY,PONDY,39,70203011
07-04-2022,RAJ,RAJ,507,5248940598
07-04-2022,TN,TN,124,1369050110
07-04-2022,TRP,TRP,53,68773365
07-04-2022,UK,UK,90,539470798
07-04-2022,UP,UP,517,1810833812
07-04-2022,UTL,UTL,2,152508845
07-04-2022,WB,WB,491,830149521
08-04-2022,ANI,ANI,14,78959928
08-04-2022,ARN,ARN,1,14783000
08-04-2022,ASM,ASM,20,100128784
08-04-2022,BHEL,BHEL,61,133927795
08-04-2022,CHD,CHD,34,236490459
08-04-2022,CIL,CIL,48,135706457
08-04-2022,CPCL,CPCL,3,0
08-04-2022,DEFPSU,DEFPSU,16,305201
08-04-2022,DEL,DEL,77,584408285
08-04-2022,DND,DND,4,9871002
08-04-2022,DNH,DNH,3,5558000
08-04-2022,EPROCURE,EPROCURE,259,2948547282
08-04-2022,EPROCURE,ETENDER,142,2584360944
08-04-2022,EPROCURE,MOD,227,2804812455
08-04-2022,GOA,GOA,43,331808168
08-04-2022,HP,HP,87,804097785
08-04-2022,HRY,HRY,162,2653435857
08-04-2022,IOCL,IOCL,46,4539176310
08-04-2022,JHR,JHR,62,661947106
08-04-2022,JNK,JNK,249,412037554
08-04-2022,KER,KER,206,1256494992
08-04-2022,LDK,LDK,20,45953000
08-04-2022,MAH,MAH,655,2427046345
08-04-2022,MP,MP,319,3917426805
08-04-2022,NTPC,NTPC,93,6053254
08-04-2022,ODI,ODI,32,1223735981
08-04-2022,PB,PB,96,179576746
08-04-2022,PMGSY,PMGSY,11,626226499
08-04-2022,PONDY,PONDY,6,1554509
08-04-2022,RAJ,RAJ,275,9454379124
08-04-2022,TN,TN,148,1082274778
08-04-2022,TRP,TRP,18,264415706
08-04-2022,UK,UK,88,854207207
08-04-2022,UP,UP,751,6826916345
08-04-2022,UTL,UTL,9,86328086
08-04-2022,WB,WB,582,1698288262
09-04-2022,ANI,ANI,4,4470707
09-04-2022,ASM,ASM,15,86700566
09-04-2022,BHEL,BHEL,71,49920656
09-04-2022,CIL,CIL,43,115479533
09-04-2022,DEFPSU,DEFPSU,5,678542
09-04-2022,DEL,DEL,5,41233232
09-04-2022,EPROCURE,EPROCURE,83,486693144
09-04-2022,EPROCURE,ETENDER,73,236871437
09-04-2022,EPROCURE,MOD,178,1171748789
09-04-2022,GOA,GOA,11,49009025
09-04-2022,HP,HP,28,45861058
09-04-2022,HRY,HRY,56,718725194
09-04-2022,IOCL,IOCL,27,971070580
09-04-2022,JHR,JHR,34,804839168
09-04-2022,JNK,JNK,194,652990313
09-04-2022,KER,KER,25,69828485
09-04-2022,LDK,LDK,33,97842000
09-04-2022,MAH,MAH,290,889028706
09-04-2022,MP,MP,90,501442259
09-04-2022,NTPC,NTPC,91,3070940
09-04-2022,ODI,ODI,27,906572000
09-04-2022,PB,PB,6,3312000
09-04-2022,PMGSY,PMGSY,20,29829695
09-04-2022,RAJ,RAJ,232,2996212177
09-04-2022,TN,TN,104,5201583546
09-04-2022,UK,UK,17,62901315
09-04-2022,UP,UP,312,668588322
09-04-2022,UTL,UTL,7,20608940
09-04-2022,WB,WB,118,246892516
10-04-2022,ASM,ASM,11,0
10-04-2022,CIL,CIL,6,7327623
10-04-2022,EPROCURE,EPROCURE,8,396886800
10-04-2022,EPROCURE,ETENDER,3,1268640
10-04-2022,EPROCURE,MOD,14,29557912
10-04-2022,HP,HP,14,102532641
10-04-2022,HRY,HRY,13,43043478
10-04-2022,IOCL,IOCL,2,13468233
10-04-2022,JHR,JHR,2,10934100
10-04-2022,JNK,JNK,66,352880344
10-04-2022,KER,KER,12,9748675
10-04-2022,MAH,MAH,238,916795199
10-04-2022,MP,MP,40,195430802
10-04-2022,NTPC,NTPC,2,0
10-04-2022,ODI,ODI,65,145778438
10-04-2022,PMGSY,PMGSY,3,10559539
10-04-2022,RAJ,RAJ,157,641706864
10-04-2022,TN,TN,51,1279966000
10-04-2022,UK,UK,25,185892567
10-04-2022,UP,UP,197,708018614
10-04-2022,WB,WB,65,26001638
11-04-2022,ANI,ANI,18,7566713
11-04-2022,ARN,ARN,1,50500000
11-04-2022,ASM,ASM,56,839976987
11-04-2022,BHEL,BHEL,45,120275000
11-04-2022,CHD,CHD,33,144282353
11-04-2022,CIL,CIL,63,1884093412
11-04-2022,CPCL,CPCL,4,0
11-04-2022,DEFPSU,DEFPSU,11,5393209
11-04-2022,DEL,DEL,49,1217226167
11-04-2022,DND,DND,4,11794763
11-04-2022,DNH,DNH,2,2491566
11-04-2022,EPROCURE,EPROCURE,199,4255062827
11-04-2022,EPROCURE,ETENDER,146,10038605021
11-04-2022,EPROCURE,MOD,216,1420261965
11-04-2022,GOA,GOA,33,42445820
11-04-2022,HP,HP,47,400200582
11-04-2022,HRY,HRY,237,643903164
11-04-2022,IOCL,IOCL,48,360718538
11-04-2022,JHR,JHR,72,1716499384
11-04-2022,JNK,JNK,193,1217917713
11-04-2022,KER,KER,226,1155158608
11-04-2022,LDK,LDK,15,28843000
11-04-2022,MAH,MAH,615,7510764442
11-04-2022,MP,MP,243,1780777523
11-04-2022,NTPC,NTPC,93,3983
11-04-2022,ODI,ODI,77,2032240556
11-04-2022,PB,PB,103,615016226
11-04-2022,PMGSY,PMGSY,26,546408020
11-04-2022,PONDY,PONDY,2,6374020
11-04-2022,RAJ,RAJ,249,5167434953
11-04-2022,TN,TN,158,2324663703
11-04-2022,TRP,TRP,11,51237428
11-04-2022,UK,UK,63,205516565
11-04-2022,UP,UP,788,1343293302
11-04-2022,UTL,UTL,2,78192379
11-04-2022,WB,WB,401,1056810507
12-04-2022,ANI,ANI,23,60632750
12-04-2022,ARN,ARN,1,2900000
12-04-2022,ASM,ASM,68,957062885
12-04-2022,BHEL,BHEL,67,41396455
12-04-2022,CHD,CHD,36,336644799
12-04-2022,CIL,CIL,36,4589016051
12-04-2022,CPCL,CPCL,3,0
12-04-2022,DEFPSU,DEFPSU,20,14123239
12-04-2022,DEL,DEL,76,252710800
12-04-2022,DND,DND,2,320271481
12-04-2022,DNH,DNH,1,6634187
12-04-2022,EPROCURE,EPROCURE,240,3963922124
12-04-2022,EPROCURE,ETENDER,144,16045667176
12-04-2022,EPROCURE,MOD,240,6535793217
12-04-2022,GOA,GOA,26,215271502
12-04-2022,HP,HP,63,286649611
12-04-2022,HRY,HRY,198,1082096138
12-04-2022,IOCL,IOCL,47,654364344
12-04-2022,JHR,JHR,48,652430105
12-04-2022,JNK,JNK,154,362696926
12-04-2022,KER,KER,213,1253095141
12-04-2022,LDK,LDK,47,222163000
12-04-2022,MAH,MAH,894,3642014913
12-04-2022,MP,MP,364,4248521720
12-04-2022,NTPC,NTPC,80,14025424
12-04-2022,ODI,ODI,140,2967945832
12-04-2022,PB,PB,155,703016509
12-04-2022,PMGSY,PMGSY,25,778024715
12-04-2022,PONDY,PONDY,11,5520997
12-04-2022,RAJ,RAJ,412,17896551604
12-04-2022,TN,TN,165,2540695874
12-04-2022,TRP,TRP,44,100627236
12-04-2022,UK,UK,85,725158594
12-04-2022,UP,UP,1175,8616989533
12-04-2022,UTL,UTL,1,0
12-04-2022,WB,WB,684,2352733258
13-04-2022,ANI,ANI,20,31927135
13-04-2022,ASM,ASM,28,1628147027
13-04-2022,BHEL,BHEL,87,380793846
13-04-2022,CHD,CHD,43,250318884
13-04-2022,CIL,CIL,57,3484633139
13-04-2022,CPCL,CPCL,7,0
13-04-2022,DEFPSU,DEFPSU,26,803065565
13-04-2022,DEL,DEL,99,502871269
13-04-2022,DND,DND,5,35667295
13-04-2022,DNH,DNH,6,21895010
13-04-2022,EPROCURE,EPROCURE,306,3697278199
13-04-2022,EPROCURE,ETENDER,201,16530144000
13-04-2022,EPROCURE,MOD,283,1084372829
13-04-2022,GOA,GOA,18,88129167
13-04-2022,HP,HP,80,536752306
13-04-2022,HRY,HRY,203,1213254908
13-04-2022,IOCL,IOCL,83,2242508742
13-04-2022,JHR,JHR,60,2214495422
13-04-2022,JNK,JNK,218,895558302
13-04-2022,KER,KER,261,2031991130
13-04-2022,LDK,LDK,22,108727000
13-04-2022,MAH,MAH,823,4705801721
13-04-2022,MP,MP,288,2425596942
13-04-2022,NTPC,NTPC,81,301350
13-04-2022,ODI,ODI,108,1064409996
13-04-2022,PB,PB,91,377821421
13-04-2022,PMGSY,PMGSY,17,842137312
13-04-2022,PONDY,PONDY,7,4244738
13-04-2022,RAJ,RAJ,509,8889690331
13-04-2022,SIKM,SIKM,1,720000
13-04-2022,TN,TN,230,3247553753
13-04-2022,TRP,TRP,31,219870418
13-04-2022,UK,UK,70,856090392
13-04-2022,UP,UP,1438,3684613022
13-04-2022,UTL,UTL,3,3908729
13-04-2022,WB,WB,551,2184369643
14-04-2022,ANI,ANI,1,478164
14-04-2022,ASM,ASM,11,89983355
14-04-2022,BHEL,BHEL,1,1
14-04-2022,CIL,CIL,39,119572544
14-04-2022,EPROCURE,EPROCURE,51,1206048058
14-04-2022,EPROCURE,ETENDER,10,49562571
14-04-2022,EPROCURE,MOD,43,435200616
14-04-2022,GOA,GOA,4,2568778
14-04-2022,HP,HP,8,33649998
14-04-2022,HRY,HRY,80,229625376
14-04-2022,IOCL,IOCL,8,726394630
14-04-2022,JHR,JHR,42,395822034
14-04-2022,JNK,JNK,68,1568434370
14-04-2022,KER,KER,9,18192206
14-04-2022,MAH,MAH,122,114158986
14-04-2022,MP,MP,109,1448178888
14-04-2022,NTPC,NTPC,1,0
14-04-2022,ODI,ODI,61,1769284447
14-04-2022,PB,PB,54,87169435
14-04-2022,PMGSY,PMGSY,8,325954022
14-04-2022,RAJ,RAJ,183,1774436689
14-04-2022,TN,TN,66,141604331
14-04-2022,TRP,TRP,7,25128803
14-04-2022,UK,UK,26,158559384
14-04-2022,UP,UP,465,748622206
14-04-2022,UTL,UTL,3,669618
14-04-2022,WB,WB,113,271051710
15-04-2022,ASM,ASM,3,59999481
15-04-2022,BHEL,BHEL,26,280925000
15-04-2022,CHD,CHD,2,0
15-04-2022,CIL,CIL,65,125231335
15-04-2022,DEFPSU,DEFPSU,4,0
15-04-2022,EPROCURE,EPROCURE,35,140688662
15-04-2022,EPROCURE,ETENDER,12,19859105
15-04-2022,EPROCURE,MOD,22,56733982
15-04-2022,HP,HP,2,5850502
15-04-2022,HRY,HRY,209,1771663230
15-04-2022,IOCL,IOCL,13,42527737
15-04-2022,JHR,JHR,13,364598920
15-04-2022,JNK,JNK,164,1246689882
15-04-2022,KER,KER,6,5250908
15-04-2022,LDK,LDK,10,44177000
15-04-2022,MAH,MAH,80,195962813
15-04-2022,MP,MP,129,771446015
15-04-2022,NTPC,NTPC,2,0
15-04-2022,ODI,ODI,79,1359370899
15-04-2022,PB,PB,51,41383853
15-04-2022,PMGSY,PMGSY,3,72157951
15-04-2022,RAJ,RAJ,263,963985975
15-04-2022,TN,TN,56,98979085
15-04-2022,UK,UK,3,46205973
15-04-2022,UP,UP,359,45925457028
15-04-2022,UTL,UTL,1,535903300
15-04-2022,WB,WB,19,15099064
16-04-2022,ANI,ANI,1,466740
16-04-2022,ASM,ASM,1,1750000
16-04-2022,BHEL,BHEL,28,1270350001
16-04-2022,CIL,CIL,33,42707440
16-04-2022,DEFPSU,DEFPSU,3,14992302
16-04-2022,DEL,DEL,37,1718332452
16-04-2022,DND,DND,2,24160027
16-04-2022,DNH,DNH,2,46288868
16-04-2022,EPROCURE,EPROCURE,64,1528158052
16-04-2022,EPROCURE,ETENDER,52,586197731
16-04-2022,EPROCURE,MOD,144,999829834
16-04-2022,HP,HP,53,1214907254
16-04-2022,HRY,HRY,65,491725463
16-04-2022,IOCL,IOCL,19,62372025
16-04-2022,JHR,JHR,27,241212836
16-04-2022,JNK,JNK,229,851145189
16-04-2022,KER,KER,91,1164474508
16-04-2022,LDK,LDK,19,89239000
16-04-2022,MAH,MAH,113,568450004
16-04-2022,MP,MP,46,188431152
16-04-2022,NTPC,NTPC,32,12720449
16-04-2022,ODI,ODI,98,982182859
16-04-2022,PB,PB,37,204972610
16-04-2022,PMGSY,PMGSY,42,2308251407
16-04-2022,RAJ,RAJ,334,991929067
16-04-2022,TN,TN,82,3983586722
16-04-2022,TRP,TRP,34,118224961
16-04-2022,UK,UK,52,124722959
16-04-2022,UP,UP,785,8332434665
16-04-2022,UTL,UTL,3,740769700
16-04-2022,WB,WB,81,157331619
17-04-2022,CIL,CIL,23,106649006
17-04-2022,DEL,DEL,1,9000000
17-04-2022,EPROCURE,EPROCURE,3,3041571
17-04-2022,EPROCURE,ETENDER,1,1000
17-04-2022,EPROCURE,MOD,15,159620994
17-04-2022,HP,HP,8,29407384
17-04-2022,HRY,HRY,52,217280013
17-04-2022,IOCL,IOCL,1,3103020
17-04-2022,JHR,JHR,25,251686949
17-04-2022,JNK,JNK,173,806863003
17-04-2022,KER,KER,1,1500000
17-04-2022,MAH,MAH,120,430322713
17-04-2022,MP,MP,2,11429100
17-04-2022,NTPC,NTPC,3,0
17-04-2022,ODI,ODI,8,12143028
17-04-2022,PB,PB,7,1800000
17-04-2022,PMGSY,PMGSY,58,3167256972
17-04-2022,RAJ,RAJ,69,676148785
17-04-2022,TN,TN,6,39119000
17-04-2022,TRP,TRP,1,4449139
17-04-2022,UP,UP,421,372679134
17-04-2022,WB,WB,34,61042848
18-04-2022,ANI,ANI,14,26765776
18-04-2022,ARN,ARN,2,995391000
18-04-2022,ASM,ASM,11,2987382958
18-04-2022,BHEL,BHEL,29,24931775
18-04-2022,CHD,CHD,9,7836937
18-04-2022,CIL,CIL,73,5075236034
18-04-2022,CPCL,CPCL,2,0
18-04-2022,DEFPSU,DEFPSU,14,12120327
18-04-2022,DEL,DEL,44,186100788
18-04-2022,DND,DND,1,0
18-04-2022,EPROCURE,EPROCURE,203,1849656430
18-04-2022,EPROCURE,ETENDER,86,8218358685
18-04-2022,EPROCURE,MOD,168,644610804
18-04-2022,GOA,GOA,14,130134420
18-04-2022,HP,HP,57,435775449
18-04-2022,HRY,HRY,196,2167668045
18-04-2022,IOCL,IOCL,30,206470822
18-04-2022,JHR,JHR,127,1320952430
18-04-2022,JNK,JNK,669,4105101757
18-04-2022,KER,KER,184,1363556353
18-04-2022,LDK,LDK,5,13027000
18-04-2022,MAH,MAH,584,7196598286
18-04-2022,MAN,MAN,9,39000000
18-04-2022,MEG,MEG,4,221026800
18-04-2022,MP,MP,239,2423763589
18-04-2022,NTPC,NTPC,45,5446765
18-04-2022,ODI,ODI,137,844545275
18-04-2022,PB,PB,70,317004179
18-04-2022,PMGSY,PMGSY,248,12385061246
18-04-2022,PONDY,PONDY,19,18543611
18-04-2022,RAJ,RAJ,298,7117341038
18-04-2022,TN,TN,122,4981872540
18-04-2022,TRP,TRP,56,327511339
18-04-2022,UK,UK,49,395860105
18-04-2022,UP,UP,468,977187337
18-04-2022,UTL,UTL,2,0
18-04-2022,WB,WB,374,2478570390
19-04-2022,ANI,ANI,6,911340126
19-04-2022,ARN,ARN,1,1
19-04-2022,ASM,ASM,12,131098005
19-04-2022,BHEL,BHEL,42,137288103
19-04-2022,CHD,CHD,25,96543995
19-04-2022,CIL,CIL,80,445049892
19-04-2022,CPCL,CPCL,2,0
19-04-2022,DEFPSU,DEFPSU,8,7609464
19-04-2022,DEL,DEL,90,370292959
19-04-2022,EPROCURE,EPROCURE,187,2957620206
19-04-2022,EPROCURE,ETENDER,125,34051270375
19-04-2022,EPROCURE,MOD,218,1307926627
19-04-2022,GOA,GOA,36,250346774
19-04-2022,HP,HP,48,273028055
19-04-2022,HRY,HRY,230,1149408007
19-04-2022,IOCL,IOCL,49,1100883132
19-04-2022,JHR,JHR,62,3241827923
19-04-2022,JNK,JNK,631,3859291797
19-04-2022,KER,KER,245,1891947634
19-04-2022,LDK,LDK,8,44299000
19-04-2022,MAH,MAH,607,10291836703
19-04-2022,MAN,MAN,2,82200000
19-04-2022,MP,MP,201,1969477720
19-04-2022,NAG,NAG,1,2092536
19-04-2022,NTPC,NTPC,47,12247687
19-04-2022,ODI,ODI,81,1488060926
19-04-2022,PB,PB,139,376945926
19-04-2022,PMGSY,PMGSY,127,6317257349
19-04-2022,PONDY,PONDY,6,4073835
19-04-2022,RAJ,RAJ,434,9901719288
19-04-2022,TN,TN,120,479271327
19-04-2022,TRP,TRP,39,68436268
19-04-2022,UK,UK,90,260221303
19-04-2022,UP,UP,908,7151562396
19-04-2022,UTL,UTL,1,308704794
19-04-2022,WB,WB,465,5793087886
20-04-2022,ANI,ANI,13,22125727
20-04-2022,ASM,ASM,23,947290190
20-04-2022,BHEL,BHEL,44,268085003
20-04-2022,CHD,CHD,19,24226503
20-04-2022,CIL,CIL,46,15793355007
20-04-2022,CPCL,CPCL,1,0
20-04-2022,DEFPSU,DEFPSU,12,14000000
20-04-2022,DEL,DEL,85,3184643565
20-04-2022,DND,DND,6,432252317
20-04-2022,DNH,DNH,1,2291450
20-04-2022,EPROCURE,EPROCURE,214,7246994180
20-04-2022,EPROCURE,ETENDER,115,3809833108
20-04-2022,EPROCURE,MOD,193,2469901542
20-04-2022,GOA,GOA,37,50782271
20-04-2022,HP,HP,71,659650181
20-04-2022,HRY,HRY,137,175184193
20-04-2022,IOCL,IOCL,40,468613977
20-04-2022,JHR,JHR,25,385282074
20-04-2022,JNK,JNK,467,3853515910
20-04-2022,KER,KER,221,1103543480
20-04-2022,LDK,LDK,30,165487000
20-04-2022,MAH,MAH,529,2804275369
20-04-2022,MAN,MAN,1,0
20-04-2022,MP,MP,290,4202411995
20-04-2022,NTPC,NTPC,63,5666858
20-04-2022,ODI,ODI,71,400185552
20-04-2022,PB,PB,148,355858642
20-04-2022,PMGSY,PMGSY,108,5029737283
20-04-2022,PONDY,PONDY,12,19304944
20-04-2022,RAJ,RAJ,393,2954960135
20-04-2022,TN,TN,133,491499121
20-04-2022,TRP,TRP,47,124735078
20-04-2022,UK,UK,76,369139355
20-04-2022,UP,UP,918,7284682927
20-04-2022,UTL,UTL,7,0
20-04-2022,WB,WB,407,1290189491
21-04-2022,ANI,ANI,10,9851497
21-04-2022,ASM,ASM,9,1844116209
21-04-2022,BHEL,BHEL,35,762052429
21-04-2022,CHD,CHD,24,31195640
21-04-2022,CIL,CIL,64,19436916594
21-04-2022,CPCL,CPCL,1,0
21-04-2022,DEFPSU,DEFPSU,14,158329874
21-04-2022,DEL,DEL,68,289218589
21-04-2022,DND,DND,1,637283
21-04-2022,EPROCURE,EPROCURE,246,2113239510
21-04-2022,EPROCURE,ETENDER,95,1765384224
21-04-2022,EPROCURE,MOD,223,1537629077
21-04-2022,GOA,GOA,13,21394605
21-04-2022,HP,HP,61,674882003
21-04-2022,HRY,HRY,209,830452125
21-04-2022,IOCL,IOCL,60,2274218898
21-04-2022,JHR,JHR,34,304491618
21-04-2022,JNK,JNK,470,1879365560
21-04-2022,KER,KER,236,538690574
21-04-2022,LDK,LDK,29,170506000
21-04-2022,MAH,MAH,572,8910662547
21-04-2022,MAN,MAN,5,124000000
21-04-2022,MP,MP,208,1185492129
21-04-2022,NAG,NAG,1,0
21-04-2022,NTPC,NTPC,55,7336685
21-04-2022,ODI,ODI,126,1142971116
21-04-2022,PB,PB,189,399766494
21-04-2022,PMGSY,PMGSY,24,1037457556
21-04-2022,PONDY,PONDY,16,28177339
21-04-2022,RAJ,RAJ,356,5500959182
21-04-2022,SIKM,SIKM,1,48000000
21-04-2022,TN,TN,165,1499945737
21-04-2022,TRP,TRP,13,21018368
21-04-2022,UK,UK,49,310848354
21-04-2022,UP,UP,860,5595153716
21-04-2022,UTL,UTL,2,2500000
21-04-2022,WB,WB,360,1802387366
22-04-2022,ANI,ANI,26,23263063
22-04-2022,ASM,ASM,30,1726589033
22-04-2022,BHEL,BHEL,50,267064152
22-04-2022,CHD,CHD,25,118337360
22-04-2022,CIL,CIL,44,22310336041
22-04-2022,CPCL,CPCL,1,0
22-04-2022,DEFPSU,DEFPSU,14,8073417
22-04-2022,DEL,DEL,79,1780916091
22-04-2022,EPROCURE,EPROCURE,213,3253818132
22-04-2022,EPROCURE,ETENDER,115,10725908390
22-04-2022,EPROCURE,MOD,228,3475738885
22-04-2022,GOA,GOA,4,269139469
22-04-2022,HP,HP,47,1948875333
22-04-2022,HRY,HRY,178,3588899661
22-04-2022,IOCL,IOCL,56,4524622768
22-04-2022,JHR,JHR,20,193457818
